Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.5-192.168.50.4-9734-9734-6,172.16.0.5,9734,192.168.50.4,9734,6,2018-11-03 11:36:28.618040,40234733,10,6,60.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.3859981871881693,0.3976663645313615,2682315.5333333327,4841496.79156163,13365775.0,0.0,40234733.0,4470525.888888888,5659260.247321451,13365775.0,0.0,32500416.0,6500083.2,9336005.123481091,20235238.0,1.0,0,0,0,0,200,120,0.2485414778321009,0.1491248866992605,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.375,6.0,6.0,0,0,0,0,0,0,10,60,6,36,5840,0,9,20,63.75,50.86829398882307,109.0,1.0,10058619.25,3234204.7437836886,13365775.0,6869354.0,Syn
172.16.0.5-192.168.50.4-43615-43615-6,172.16.0.5,43615,192.168.50.4,43615,6,2018-11-03 11:36:28.621748,47957464,10,6,60.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.001773905309088,0.3336289842181813,3197164.266666666,6080005.929884908,18595081.0,0.0,47957464.0,5328607.111111111,7205170.838706782,18595081.0,1.0,22263448.0,4452689.6,6624938.703228529,14796486.0,0.0,0,0,0,0,200,120,0.2085181151363633,0.125110869081818,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.375,6.0,6.0,0,0,0,0,0,0,10,60,6,36,5840,0,9,20,51.0,35.67445397853577,84.0,1.0,11989302.75,5653464.365157785,18595081.0,7098834.0,Syn
172.16.0.5-192.168.50.4-30127-30127-6,172.16.0.5,30127,192.168.50.4,30127,6,2018-11-03 11:36:28.622019,47000443,10,2,60.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.5319004546403958,0.2553167424400659,4272767.545454546,5938351.553030359,12673064.0,1.0,47000443.0,5222271.444444444,6205001.459014597,12673064.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,200,40,0.2127639520333883,0.0425527904066776,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.5,6.0,6.0,0,0,0,0,0,0,10,60,2,12,5840,0,9,20,48.75,66.48496070541066,142.0,1.0,11750061.75,634127.9074405386,12673064.0,11257093.0,Syn
172.16.0.5-192.168.50.4-21005-21005-6,172.16.0.5,21005,192.168.50.4,21005,6,2018-11-03 11:36:28.622130,46256034,10,4,60.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.8159792947229327,0.3026632157871555,3558156.461538462,7288972.439938747,23977094.0,0.0,46256034.0,5139559.333333333,8399414.475955898,23977094.0,0.0,1251142.0,417047.33333333343,722345.4384436392,1251140.0,1.0,0,0,0,0,200,80,0.2161880112765396,0.0864752045106158,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.428571428571429,6.0,6.0,0,0,0,0,0,0,10,60,4,24,5840,0,9,20,625597.5,884727.05487314,1251194.0,1.0,15001612.666666664,7919131.914546274,23977094.0,8999540.0,Syn
172.16.0.5-192.168.50.4-36185-36185-6,172.16.0.5,36185,192.168.50.4,36185,6,2018-11-03 11:36:28.623068,48002149,10,6,60.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.9999104623420088,0.3333184103903348,3200143.266666666,5535305.609252811,14180094.0,1.0,48002049.0,5333561.000000001,6388969.962698389,14180194.0,1.0,25206739.0,5041347.8,6992613.651456064,14180196.0,1.0,0,0,0,0,200,120,0.2083240064939592,0.1249944038963755,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.375,6.0,6.0,0,0,0,0,0,0,10,60,6,36,5840,0,9,20,51.5,58.318093247293326,103.0,1.0,12000460.5,1474681.8481264585,14180094.0,11026439.0,Syn
172.16.0.5-192.168.50.4-13615-13615-6,172.16.0.5,13615,192.168.50.4,13615,6,2018-11-03 11:36:28.623455,48999273,10,6,60.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.9592127417890464,0.3265354569648411,3266618.2,5807825.580174295,16278168.0,0.0,48999273.0,5444363.666666667,6759522.897154188,16278168.0,0.0,40557153.0,8111430.6,12783762.496186744,29229378.0,2.0,0,0,0,0,200,120,0.2040846606030256,0.1224507963618154,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.375,6.0,6.0,0,0,0,0,0,0,10,60,6,36,5840,0,9,20,81.5,60.16920585593044,144.0,1.0,12249736.75,3269528.3422353524,16278168.0,8441979.0,Syn
172.16.0.5-192.168.50.4-48486-48486-6,172.16.0.5,48486,192.168.50.4,48486,6,2018-11-03 11:36:28.624778,45050466,10,4,60.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.8645756072756272,0.3107626012126046,3465420.461538462,5652683.194446695,14955293.0,0.0,45050466.0,5005607.333333333,6265491.62946155,14955293.0,0.0,7000066.0,2333355.333333333,4041488.2573943394,7000064.0,1.0,0,0,0,0,200,80,0.2219732865804318,0.0887893146321727,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.428571428571429,6.0,6.0,0,0,0,0,0,0,10,60,4,24,5840,0,9,20,42.5,49.46042188794322,99.0,1.0,11262573.75,3274673.740940144,14955293.0,6999966.0,Syn
172.16.0.5-192.168.50.4-39635-39635-6,172.16.0.5,39635,192.168.50.4,39635,6,2018-11-03 11:36:28.624889,45064513,10,4,60.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.8639944028686164,0.3106657338114361,3466501.0000000005,5618140.349430852,13999999.0,0.0,45064444.0,5007160.444444444,6218266.053704848,13999999.0,0.0,45064463.0,15021487.666666668,26017936.54267681,45064413.0,1.0,0,0,0,0,200,80,0.2219040955795972,0.0887616382318388,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.428571428571429,6.0,6.0,0,0,0,0,0,0,10,60,4,24,5840,0,9,20,38.25,46.39953304362735,99.0,1.0,11266072.75,3015549.1686004587,13999999.0,6999770.0,Syn
172.16.0.5-192.168.50.4-62035-62035-6,172.16.0.5,62035,192.168.50.4,62035,6,2018-11-03 11:36:28.627806,45999962,10,6,60.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.086958245748116,0.3478263742913527,3066664.1333333333,5707263.085359152,16999906.0,0.0,45999912.0,5111101.333333333,6726621.67081463,16999906.0,0.0,28999937.0,5799987.4,8885632.30112215,20135562.0,1.0,0,0,0,0,200,120,0.2173914839320954,0.1304348903592572,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.375,6.0,6.0,0,0,0,0,0,0,10,60,6,36,5840,0,9,20,112.0,11.31370849898476,120.0,104.0,11499909.75,4764265.018352245,16999906.0,6407412.0,Syn
172.16.0.5-192.168.50.4-16549-16549-6,172.16.0.5,16549,192.168.50.4,16549,6,2018-11-03 11:36:28.628595,46040522,10,4,60.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.8244797485137116,0.3040799580856185,3541578.6153846155,5818199.142006564,16090674.0,1.0,46040522.0,5115613.555555556,6459059.945770555,16090674.0,1.0,10786241.0,3595413.666666667,6227436.546817986,10786238.0,1.0,0,0,0,0,200,80,0.2171999700611561,0.0868799880244624,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.428571428571429,6.0,6.0,0,0,0,0,0,0,10,60,4,24,5840,0,9,20,132.5,162.6991087867417,367.0,2.0,11509997.75,3621842.5449558473,16090674.0,7300299.0,Syn
172.16.0.5-192.168.50.4-53093-53093-6,172.16.0.5,53093,192.168.50.4,53093,6,2018-11-03 11:36:28.628756,46882046,10,4,60.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.7917306766005905,0.2986217794334317,3606311.230769232,5948675.836123464,16403456.0,0.0,46882046.0,5209116.222222222,6609664.60116884,16403456.0,0.0,11657865.0,3885955.0,6730670.629900931,11657864.0,0.0,0,0,0,0,200,80,0.2133012710238798,0.0853205084095519,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.428571428571429,6.0,6.0,0,0,0,0,0,0,10,60,4,24,5840,0,9,20,52.33333333333333,53.6314584300421,108.0,1.0,11720472.0,3839892.5256571095,16403456.0,6999256.0,Syn
172.16.0.5-192.168.50.4-9321-9321-6,172.16.0.5,9321,192.168.50.4,9321,6,2018-11-03 11:36:28.629095,36839685,10,8,60.0,48.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.9316211579985008,0.4886035263330834,2167040.2941176468,4843050.907160843,15104936.0,0.0,36839619.0,4093291.0,6167697.288723768,15104936.0,0.0,21734642.0,3104948.8571428573,5155509.940148937,13306482.0,1.0,0,0,0,0,200,160,0.2714464035183797,0.2171571228147037,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.333333333333332,6.0,6.0,0,0,0,0,0,0,10,60,8,48,5840,0,9,20,70.66666666666667,60.38487669386543,108.0,1.0,11768944.0,4315257.293287736,15104936.0,6895513.0,Syn
172.16.0.5-192.168.50.4-28860-28860-6,172.16.0.5,28860,192.168.50.4,28860,6,2018-11-03 11:36:28.630437,38211868,10,4,60.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.198269919701387,0.3663783199502311,2939374.461538461,4965193.316200078,13695682.0,1.0,38211813.0,4245757.0,5544361.022152823,13695682.0,1.0,38211754.0,12737251.333333332,22061563.86003156,38211751.0,1.0,0,0,0,0,200,80,0.2616987999644508,0.1046795199857803,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.428571428571429,6.0,6.0,0,0,0,0,0,0,10,60,4,24,5840,0,9,20,29.75,57.5,116.0,1.0,9552911.0,3791406.538741263,13695682.0,6155798.0,Syn
172.16.0.5-192.168.50.4-65236-65236-6,172.16.0.5,65236,192.168.50.4,65236,6,2018-11-03 11:36:28.630489,49117740,10,2,60.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.4658654897395524,0.244310914956592,4465249.090909091,6248005.3691223785,14055015.0,0.0,49117636.0,5457515.111111111,6534891.105690543,14055015.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,200,40,0.2035924291304933,0.0407184858260986,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.5,6.0,6.0,0,0,0,0,0,0,10,60,2,12,5840,0,9,20,1.3333333333333333,0.5773502691896257,2.0,1.0,12279407.75,1479102.8851835325,14055015.0,11052935.0,Syn
172.16.0.5-192.168.50.4-49635-49635-6,172.16.0.5,49635,192.168.50.4,49635,6,2018-11-03 11:36:28.630930,48350844,10,6,60.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.9854875749428489,0.3309145958238081,3223389.6,6589028.649392019,20658062.0,0.0,48350741.0,5372304.555555556,7936592.429546623,20658132.0,0.0,48350774.0,9670154.8,20451371.6114518,46217338.0,0.0,0,0,0,0,200,120,0.20682162238988,0.124092973433928,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.375,6.0,6.0,0,0,0,0,0,0,10,60,6,36,5840,0,9,20,24.333333333333336,40.41451884327381,71.0,1.0,15405761.333333336,4853052.613743369,20658062.0,11087830.0,Syn
172.16.0.5-192.168.50.4-14559-14559-6,172.16.0.5,14559,192.168.50.4,14559,6,2018-11-03 11:36:28.631306,38635361,10,6,60.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.4847703636055063,0.414128393934251,2575690.733333334,5314916.774656462,15635263.0,0.0,38635361.0,4292817.888888889,6414247.019689556,15635383.0,0.0,22999990.0,4599998.0,9022372.39174642,20635447.0,1.0,0,0,0,0,200,120,0.2588302462089069,0.1552981477253441,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.375,6.0,6.0,0,0,0,0,0,0,10,60,6,36,5840,0,9,20,1182375.5,1671978.7328529332,2364643.0,108.0,12090203.0,5043807.990625832,15635263.0,6315872.0,Syn
172.16.0.5-192.168.50.4-58776-58776-6,172.16.0.5,58776,192.168.50.4,58776,6,2018-11-03 11:36:28.633125,41755955,10,4,60.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.011689111169892,0.3352815185283153,3211996.5384615376,5098517.592625815,12647559.0,0.0,41755955.0,4639550.555555556,5616190.170094717,12647559.0,0.0,8335327.0,2778442.333333333,4812401.5551827485,8335325.0,1.0,0,0,0,0,200,80,0.2394867989487966,0.0957947195795186,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.428571428571429,6.0,6.0,0,0,0,0,0,0,10,60,4,24,5840,0,9,20,56.0,49.78955713801841,98.0,1.0,10438946.5,1841389.556344248,12647559.0,8335228.0,Syn
172.16.0.5-192.168.50.4-61396-61396-6,172.16.0.5,61396,192.168.50.4,61396,6,2018-11-03 11:36:28.633232,45445455,10,2,60.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.5843168475263367,0.2640528079210561,4131405.0,6654171.292883961,15944189.0,1.0,45445455.0,5049495.0,7080416.726487856,15944189.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,200,40,0.2200440066008801,0.044008801320176,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.5,6.0,6.0,0,0,0,0,0,0,10,60,2,12,5840,0,9,20,17.333333333333332,28.29016319029166,50.0,1.0,14333230.0,2028250.0771583864,15944189.0,12055539.0,Syn
172.16.0.5-192.168.50.4-62530-62530-6,172.16.0.5,62530,192.168.50.4,62530,6,2018-11-03 11:36:28.633503,47499871,10,8,60.0,48.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.273690385390731,0.3789483975651218,2794110.058823529,5333897.549327348,14999308.0,0.0,47499803.0,5277755.888888889,6492711.77997675,14999308.0,1.0,32500402.0,4642914.571428572,5944999.97101564,12595829.0,0.0,0,0,0,0,200,160,0.2105268875361788,0.168421510028943,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.333333333333332,6.0,6.0,0,0,0,0,0,0,10,60,8,48,5840,0,9,20,98.5,35.4071555856534,132.0,49.0,11874852.0,2821278.450626595,14999308.0,8190985.0,Syn
172.16.0.5-192.168.50.4-27966-27966-6,172.16.0.5,27966,192.168.50.4,27966,6,2018-11-03 11:36:28.633601,47142735,10,4,60.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.7818227983590684,0.2969704663931781,3626364.230769232,5669517.66813248,12572706.0,1.0,47142656.0,5238072.888888889,6222379.6507424,12572819.0,1.0,47142671.0,15714223.666666668,27217789.624883395,47142620.0,1.0,0,0,0,0,200,80,0.2121217617094129,0.0848487046837651,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.428571428571429,6.0,6.0,0,0,0,0,0,0,10,60,4,24,5840,0,9,20,29.250000000000004,56.5,114.0,1.0,11785634.5,598100.5302647707,12572706.0,11154235.0,Syn
172.16.0.5-192.168.50.4-9649-9649-6,172.16.0.5,9649,192.168.50.4,9649,6,2018-11-03 11:36:28.634893,46361066,10,2,60.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.5530272750846583,0.2588378791807764,4214642.363636363,5865407.958561488,12641498.0,0.0,46361066.0,5151229.555555556,6129936.672800729,12641498.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,200,40,0.215698232650647,0.0431396465301294,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.5,6.0,6.0,0,0,0,0,0,0,10,60,2,12,5840,0,9,20,18.0,29.44486372867091,52.0,1.0,11590228.75,835026.5603326142,12641498.0,10719355.0,Syn
172.16.0.5-192.168.50.4-10973-10973-6,172.16.0.5,10973,192.168.50.4,10973,6,2018-11-03 11:36:28.635226,48874934,10,8,60.0,48.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.2097216540486784,0.3682869423414464,2874996.1176470583,5709376.56744957,18091550.0,0.0,48874884.0,5430542.666666667,7041451.909895322,18091675.0,0.0,48874810.0,6982115.714285715,10079869.931946505,24044991.0,1.0,0,0,0,0,200,160,0.2046038568563591,0.1636830854850872,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.333333333333332,6.0,6.0,0,0,0,0,0,0,10,60,8,48,5840,0,9,20,70.75,54.59166603063146,125.0,1.0,12218638.5,4650678.478132447,18091550.0,6738068.0,Syn
172.16.0.5-192.168.50.4-61930-61930-6,172.16.0.5,61930,192.168.50.4,61930,6,2018-11-03 11:36:28.636525,38060527,10,4,60.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.207010953894569,0.3678351589824282,2927732.8461538465,4810234.36618825,12832191.0,0.0,38060527.0,4228947.444444444,5340158.479258811,12832191.0,0.0,7423919.0,2474639.666666667,4286199.90104117,7423917.0,1.0,0,0,0,0,200,80,0.262739399273163,0.1050957597092652,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.428571428571429,6.0,6.0,0,0,0,0,0,0,10,60,4,24,5840,0,9,20,77.5,34.375378785791824,116.0,48.0,9515048.0,2997040.6033695983,12832191.0,6576294.0,Syn
172.16.0.5-192.168.50.4-48018-48018-6,172.16.0.5,48018,192.168.50.4,48018,6,2018-11-03 11:36:28.638041,44917094,10,2,60.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.6029532097512809,0.2671588682918802,4083372.1818181816,5912504.241958188,14838420.0,1.0,44917094.0,4990788.222222222,6213084.442646156,14838420.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,200,40,0.2226323902432334,0.0445264780486466,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.5,6.0,6.0,0,0,0,0,0,0,10,60,2,12,5840,0,9,20,14.75,26.18364629560469,54.0,1.0,11229258.5,3087895.20533761,14838420.0,7300035.0,Syn
172.16.0.5-192.168.50.4-26038-26038-6,172.16.0.5,26038,192.168.50.4,26038,6,2018-11-03 11:36:28.639394,49055780,10,8,60.0,48.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.201575431070508,0.3669292385117513,2885634.1176470597,5387771.88391123,13255594.0,0.0,49055677.0,5450630.777777778,6506030.089782013,13255671.0,0.0,35874292.0,5124898.857142857,6434434.859467442,13255645.0,1.0,0,0,0,0,200,160,0.2038495769509729,0.1630796615607783,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.333333333333332,6.0,6.0,0,0,0,0,0,0,10,60,8,48,5840,0,9,20,69.75,54.987119703920975,125.0,1.0,12263849.5,1210838.2963631712,13255594.0,10696724.0,Syn
172.16.0.5-192.168.50.4-54014-54014-6,172.16.0.5,54014,192.168.50.4,54014,6,2018-11-03 11:36:28.642345,38044534,10,10,60.0,60.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,3.154198182582549,0.5256996970970915,2002343.8947368425,5246092.062436348,21242440.0,0.0,38044443.0,4227160.333333333,7165480.278774759,21242563.0,0.0,38044435.0,4227159.444444444,7165477.602888714,21242531.0,0.0,0,0,0,0,200,200,0.2628498485485457,0.2628498485485457,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,6.3,6.0,6.0,0,0,0,0,0,0,10,60,10,60,5840,0,9,20,559610.6666666667,969089.6438536184,1678619.0,90.0,12121870.0,7997771.61638009,21242440.0,6306295.0,Syn
172.16.0.5-192.168.50.4-13510-13510-6,172.16.0.5,13510,192.168.50.4,13510,6,2018-11-03 11:36:28.643326,41627554,10,4,60.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.01789420536215,0.3363157008936916,3202119.538461538,5248904.585085407,13397891.0,1.0,41627554.0,4625283.777777778,5824215.338694363,13397891.0,1.0,6102513.0,2034171.0,3523285.791232384,6102511.0,1.0,0,0,0,0,200,80,0.2402255006383512,0.0960902002553404,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.428571428571429,6.0,6.0,0,0,0,0,0,0,10,60,4,24,5840,0,9,20,51.5,44.275651698572815,109.0,1.0,10406836.75,3198926.462698215,13397891.0,6102403.0,Syn
192.168.50.6-72.21.91.29-54822-80-6,192.168.50.6,54822,72.21.91.29,80,6,2018-11-03 09:23:01.414782,45737830,11,10,66.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.4430068064007409,0.4591385293093266,2286891.4999999995,4147391.094142951,10003370.0,2.0,45737830.0,4573783.000000001,4998178.980531809,10031949.0,2.0,40127625.0,4458625.0,5287275.044457826,10032156.0,3.0,0,0,0,0,220,320,0.2405011344001235,0.2186373949092032,0.0,6.0,3.2727272727272725,3.0578831486257534,9.35064935064935,0,0,0,0,0,1,0,0,0.0,3.4285714285714284,6.0,0.0,0,0,0,0,0,0,11,66,10,0,256,290,10,20,28715.5,178.21803126133685,28900.0,28487.0,10003199.75,142.7617479112198,10003370.0,10003051.0,BENIGN
172.217.3.106-192.168.50.8-443-59601-6,192.168.50.8,59601,172.217.3.106,443,6,2018-11-03 09:22:54.501096,54132333,10,4,233.0,184.0,46.0,0.0,23.3,21.354416665203267,46.0,46.0,46.0,0.0,7.703344321036376,0.2586254688117728,4164025.615384616,14928811.004515195,53849745.0,2.0,54132333.0,6014703.666666668,17938326.232131828,53849745.0,2.0,241144.0,80381.33333333334,139219.35716104042,241138.0,3.0,1,0,0,0,224,80,0.1847324777226948,0.0738929910890779,0.0,46.0,30.86666666666667,20.392108651095786,415.83809523809526,0,0,1,0,0,1,0,0,0.0,33.07142857142857,23.3,46.0,0,0,0,0,0,0,10,233,4,184,16401,254,7,20,282399.0,0.0,282399.0,282399.0,53849745.0,0.0,53849745.0,53849745.0,BENIGN
172.16.0.5-192.168.50.4-42127-42127-6,172.16.0.5,42127,192.168.50.4,42127,6,2018-11-03 11:36:28.611022,43242213,12,8,72.0,48.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.775066114215755,0.4625110190359591,2275905.947368421,4512709.750459184,13907921.0,1.0,43242213.0,3931110.272727273,5431326.875814897,13908029.0,1.0,29334190.0,4190598.5714285714,7906884.11922351,21389244.0,1.0,0,0,0,0,240,160,0.2775066114215755,0.1850044076143836,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.3,6.0,6.0,0,0,0,0,0,0,12,72,8,48,5840,0,11,20,463460.5,926775.0013983976,1853623.0,1.0,10347092.5,3331300.1931296536,13907921.0,6091314.0,Syn
172.16.0.5-192.168.50.4-23260-23260-6,172.16.0.5,23260,192.168.50.4,23260,6,2018-11-03 11:36:28.612707,37592647,12,10,72.0,60.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,3.511324967353324,0.5852208278922205,1790126.0476190476,3668794.452976965,11199421.0,0.0,37592647.0,3417513.363636364,4561036.078224381,11199536.0,0.0,28073947.0,3119327.4444444445,4448682.764302713,11199522.0,0.0,0,0,0,0,240,200,0.3192113606684839,0.2660094672237366,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.2727272727272725,6.0,6.0,0,0,0,0,0,0,12,72,10,60,5840,0,11,20,2375027.666666666,4113479.7945163567,7124865.0,102.0,10155854.666666666,911102.0345199176,11199421.0,9518599.0,Syn
172.16.0.5-192.168.50.4-10645-10645-6,172.16.0.5,10645,192.168.50.4,10645,6,2018-11-03 11:36:28.615523,48303889,12,6,72.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.235844819865332,0.3726408033108887,2841405.2352941176,4930431.928925288,12799710.0,1.0,48303889.0,4391262.636363637,5604333.251229468,12799759.0,1.0,11205303.0,2241060.6,3241727.1769251805,7080479.0,1.0,0,0,0,0,240,120,0.2484272022072591,0.1242136011036295,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.333333333333332,6.0,6.0,0,0,0,0,0,0,12,72,6,36,5840,0,11,20,1031244.0,2062453.333462683,4124924.0,1.0,11044716.0,2660898.20403011,12799710.0,7080430.0,Syn
172.16.0.5-192.168.50.4-63929-3513-6,172.16.0.5,63929,192.168.50.4,3513,6,2018-11-03 11:36:28.616847,46277336,12,8,72.0,48.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.5930619688220604,0.4321769948036767,2435649.263157895,4600372.296471557,12743980.0,0.0,46277228.0,4207020.727272728,5467820.041399756,12743980.0,0.0,46277228.0,6611032.571428573,12185407.287740365,32675096.0,0.0,0,0,0,0,240,160,0.259306196882206,0.1728707979214706,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.3,6.0,6.0,0,0,0,0,0,0,12,72,8,48,5840,0,11,20,839711.6666666667,1454285.5726150668,2518976.0,51.0,10939523.0,1695089.1414158726,12743980.0,8652893.0,Syn
172.16.0.5-192.168.50.4-54037-54037-6,172.16.0.5,54037,192.168.50.4,54037,6,2018-11-03 11:36:28.627852,47732843,12,6,72.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.2625930745419875,0.3770988457569979,2807814.2941176468,6592088.997564881,24499284.0,0.0,47732843.0,4339349.363636363,7887890.792974398,24499284.0,0.0,13361324.0,2672264.8,5702343.939101025,12865701.0,1.0,0,0,0,0,240,120,0.2513992305046653,0.1256996152523326,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.333333333333332,6.0,6.0,0,0,0,0,0,0,12,72,6,36,5840,0,11,20,247897.5,350476.7689883311,495722.0,73.0,15000972.666666664,8631074.777224464,24499284.0,7638005.0,Syn
